gene	log2FoldChange
mRpL49	-0.095497369
CR42862	-0.095376931
senju	-0.095284688
Chmp1	-0.095164375
Ntf-2	-0.095162857
CG10903	-0.09514429
Sce	-0.09510344
CG5890	-0.095078649
CG4038	-0.095044116
Sap30	-0.094983544
onecut	-0.094943735
Parp	-0.094934447
Zip88E	-0.094909014
CG5199	-0.094896217
ATPsynB	-0.094812259
Lmpt	-0.094773255
mtTFB1	-0.094634901
rogdi	-0.094512122
Nup93-2	-0.094414531
icln	-0.094335252
CG1663	-0.094262238
RpL11	-0.094252245
Debcl	-0.094185868
CG12321	-0.094115923
Pfdn1	-0.094044776
FoxP	-0.094020757
rl	-0.094020586
CG6767	-0.093980738
Tdrd3	-0.093965777
Lis-1	-0.093673841
CG2061	-0.093658546
CG15199	-0.093651552
CG4953	-0.093520162
CG18336	-0.093512127
let-7-C	-0.09337187
CG2218	-0.093310441
CkIIalpha-i3	-0.093188455
CG42568	-0.09311826
Piezo	-0.093036463
Lrch	-0.092961955
AP-1-2beta	-0.092934924
ko	-0.092930668
pea	-0.092739445
CG15916	-0.092570339
mod(mdg4)	-0.09249395
CG18809	-0.092429907
Gpa2	-0.092428942
YL-1	-0.092425949
ovo	-0.092389915
CG1840	-0.092299368
Dh44	-0.092131339
CG6276	-0.09212031
danr	-0.092037768
CG11927	-0.091951035
Roe1	-0.09193387
CG5273	-0.0919101
CG6674	-0.091849098
DIP2	-0.09168431
Grip75	-0.091676245
vig2	-0.091633835
CG12194	-0.091560354
CG12253	-0.091544461
SppL	-0.091543425
cv-d	-0.091471976
CG43750	-0.091279061
CG6903	-0.091184847
CG5549	-0.09118112
CG8229	-0.091163638
CG9628	-0.091143825
AP-2alpha	-0.091135006
Vps53	-0.091064489
CG34357	-0.090950085
AstC-R1	-0.090925673
Got2	-0.090867612
Ublcp1	-0.090836481
Prx6005	-0.090764536
CG5380	-0.090730055
CG1971	-0.090663597
DopEcR	-0.090493547
E(z)	-0.090416879
kug	-0.090404341
cyc	-0.090357196
CG42313	-0.090257237
RpS29	-0.090219264
CG8314	-0.090200348
CG9776	-0.090181027
CG34041	-0.090148025
ND-AGGG	-0.09008245
dmrt99B	-0.09006893
CR44527	-0.089937455
CG33052	-0.089863258
CG10927	-0.089826836
fwd	-0.08979496
Mpc1	-0.089700951
l(1)G0004	-0.0895653
Keap1	-0.089559499
stac	-0.089525382
CG12179	-0.089136074
TM9SF4	-0.089037759
mRpS30	-0.088894956
Hrb98DE	-0.088719895
CG3402	-0.088677123
alc	-0.088660549
CG42671	-0.088586397
KrT95D	-0.088464906
Patronin	-0.088433305
Brd8	-0.088412913
CG32039	-0.088227994
CG4887	-0.088179252
CG18549	-0.088144444
Cpr47Ef	-0.088092927
l(1)G0255	-0.088073539
Iris	-0.088071595
CG3040	-0.088011383
CG14853	-0.087993375
Pop2	-0.08791902
CG12107	-0.08785008
Ras85D	-0.087816661
Src42A	-0.08779613
Den1	-0.087785377
CG1896	-0.087702157
Pglym78	-0.08750789
CG34384	-0.087408211
MAGE	-0.087400084
Usp39	-0.087379596
P32	-0.086977287
CG14683	-0.086951329
morgue	-0.086806221
Alg-2	-0.086673744
Tep3	-0.086533027
slp1	-0.086510192
CG10669	-0.086490393
CG42232	-0.086465651
CG9297	-0.086461228
CG6153	-0.08627667
AstA	-0.086243282
lost	-0.086199401
CG16817	-0.086198254
CG3652	-0.08599241
Irk2	-0.085973253
CG11398	-0.085933755
ATPCL	-0.085787599
CG3499	-0.085728417
CR32218	-0.085708465
CG7536	-0.085694758
bcn92	-0.08565383
CG3500	-0.085636729
PhKgamma	-0.085635887
CG6066	-0.085585277
TyrR	-0.085463874
sNPF-R	-0.085409403
Pp1-87B	-0.085330788
l(2)k09913	-0.085224319
CG1695	-0.085042613
foi	-0.085007592
CG6454	-0.084982377
pes	-0.084964328
sbr	-0.084867018
Exn	-0.08483709
pont	-0.084789837
Dsor1	-0.084759046
Dref	-0.084745989
CG12950	-0.084706608
Mst85C	-0.084668127
ICA69	-0.084641115
CG33322	-0.084576098
CG1532	-0.084532348
Saf-B	-0.084507848
CG31221	-0.084484619
Lst8	-0.084416315
CG34163	-0.084406967
wupA	-0.084368928
CG17329	-0.084233112
CR45538	-0.08421125
nudC	-0.08418894
CG10433	-0.084170121
bug	-0.084114828
Sin	-0.084081809
CG2034	-0.08399674
CSN1b	-0.083969315
CG17385	-0.083862023
CR44353	-0.083856739
Tfb1	-0.083825137
tyn	-0.083800152
O-fut2	-0.083741634
CG3860	-0.083705272
CG11674	-0.083696511
gro	-0.083522013
GstS1	-0.083468748
CG3618	-0.083447761
CG8500	-0.08339217
CG6689	-0.083212653
Asator	-0.083191843
CG13053	-0.083108392
CG16700	-0.082858802
Zw10	-0.082855168
Spase12	-0.082811236
CG13833	-0.082751504
CG8273	-0.082598861
CG7510	-0.082582351
lmgB	-0.082580588
Irk3	-0.082563456
ADD1	-0.082423899
CG32982	-0.082389804
Blos1	-0.082372273
CG8270	-0.082363007
Vmat	-0.082329463
Sod1	-0.082214657
CG1311	-0.082113918
NAA20	-0.08200913
Sec8	-0.081998646
CG10126	-0.081737287
CG3091	-0.081676945
CG3530	-0.081566315
Mes4	-0.081501016
CG10338	-0.081487511
UQCR-C2	-0.081311019
stx	-0.081290188
Bap60	-0.081198478
CG6184	-0.08115883
beta3GalTII	-0.081100054
CG8507	-0.08103621
Usp1	-0.080954509
Tet	-0.080886723
Fadd	-0.080800971
Ubi-p5E	-0.080738465
Nckx30C	-0.080687172
CG8768	-0.080637681
Nelf-E	-0.080598391
PMCA	-0.08026732
CG2765	-0.080172601
rdx	-0.080137055
su(f)	-0.080125885
CG5039	-0.079826797
CG14270	-0.079821471
eIF-2beta	-0.079817119
CG3709	-0.079813407
CG42245	-0.079795106
CG8892	-0.079702649
CG42271	-0.079632681
Rab21	-0.07963172
mge	-0.079573642
5-HT1A	-0.079503919
Kif19A	-0.079457947
CG30197	-0.079385975
or	-0.07931703
Gga	-0.07930825
Hip1	-0.07916678
csw	-0.079108843
snoRNA:Psi28S-2444	-0.079069511
CG42709	-0.079012526
CG15812	-0.078970287
CR44396	-0.078877508
Rab19	-0.078864992
CG12355	-0.078850491
wapl	-0.078643406
CG16974	-0.078519548
Hlc	-0.078474093
Galk	-0.078434922
LeuRS	-0.07836887
Epac	-0.078360424
Sp7	-0.078335123
CG5937	-0.078276323
CG1785	-0.078223057
hid	-0.078188064
mRpS9	-0.078023732
kto	-0.077922891
CG1677	-0.077782636
l(3)72Dr	-0.077760464
Saf6	-0.077673516
Syx4	-0.07759937
CR43471	-0.077575331
mxt	-0.077470496
CG34242	-0.077454454
jet	-0.077393621
Dlip1	-0.077319524
lsn	-0.077265307
snRNP-U1-C	-0.077260724
2-Sep	-0.077246262
dom	-0.077191498
CG34180	-0.077154947
CR45378	-0.07711218
CG42542	-0.077094584
Klc	-0.077045186
snRNA:U4:39B	-0.076791707
CG33774	-0.076714226
Rh7	-0.076678905
mRpS11	-0.076636292
CG11334	-0.076608668
Usp30	-0.076537149
GalNAc-T1	-0.076534931
CG3793	-0.076421333
RpL19	-0.076369025
CG13484	-0.076360226
CG14561	-0.076310474
trn	-0.076283939
CG15312	-0.076282396
crok	-0.076263043
Vps60	-0.076153112
mnd	-0.076109408
Gs1l	-0.076104276
Dd	-0.07603695
CG5934	-0.076036616
Trn	-0.076034479
CG32243	-0.075991794
zfh1	-0.075957724
FANCI	-0.075921724
MEP-1	-0.075842872
epsilonCOP	-0.075832827
M1BP	-0.075797531
dco	-0.07575748
Patj	-0.075755329
Evi5	-0.075654646
18w	-0.075649218
Scox	-0.075565213
CG7083	-0.0755016
CG7637	-0.075458629
EndoA	-0.075458471
CG30324	-0.075443944
Cyp4ac3	-0.075440541
CG43795	-0.075237389
mRpS33	-0.075024181
CG3790	-0.07494512
Lapsyn	-0.074934931
Spec2	-0.074818797
Teh4	-0.074795969
CG31204	-0.074794589
eIF-5A	-0.074620003
Brms1	-0.074566048
CG17600	-0.074419139
CG17168	-0.074323713
CG2202	-0.074269949
Mdh2	-0.074109886
Tom70	-0.074060823
CG2614	-0.073942798
her	-0.073788816
CG4069	-0.073784018
chic	-0.073558504
CG5056	-0.073285618
CG7203	-0.073235127
angel	-0.073165756
Pp2A-29B	-0.073132688
mRpL1	-0.073065696
Hsf	-0.073036187
CG14857	-0.073011423
CG1951	-0.072856141
abo	-0.072831696
CG8547	-0.072796456
CG16789	-0.07279162
Nmdar2	-0.072788206
CG44249	-0.072770611
Arfrp1	-0.072766583
CG9577	-0.072748851
Cwc25	-0.072673781
CG44838	-0.072657825
RNASEK	-0.072629724
CG7492	-0.072602146
CG3542	-0.072525194
CG34376	-0.07247374
CG7920	-0.07231753
Rdh	-0.072313546
CG12264	-0.072277529
PHGPx	-0.072195363
CG10621	-0.072173401
Art7	-0.072166435
Mipp2	-0.072165076
RASSF8	-0.072154234
CG3632	-0.072137199
pall	-0.072080923
Prip	-0.07207284
Rab30	-0.072061741
CG2017	-0.071934347
CG15531	-0.071933684
l(2)SH0834	-0.071911075
CG14314	-0.071879233
Bka	-0.071847911
CG32444	-0.071840852
CG6568	-0.071839077
CG10960	-0.071688177
RpL10	-0.071618937
Ance-3	-0.07157974
Sema1a	-0.071418663
mRpL3	-0.071314515
CG3309	-0.071040496
Mdr65	-0.070915298
Cpr	-0.070726195
Srp54	-0.070716745
CG8642	-0.070619173
Crk	-0.070600917
AhcyL2	-0.070413499
beat-Vc	-0.070322369
CG7927	-0.07028366
CG3808	-0.070249883
Sh3beta	-0.070146868
Uch-L5	-0.069959397
Sh	-0.069899537
CG11486	-0.069741607
CG33672	-0.069571382
SrpRbeta	-0.069560008
su(Hw)	-0.069557315
ebo	-0.069525549
CG18135	-0.069473373
CG9034	-0.069398474
Nc73EF	-0.069381087
blw	-0.069333298
CG18769	-0.069310092
SmD2	-0.069225176
Nedd4	-0.069197198
Mlc2	-0.069111718
CG9293	-0.068963103
CR43148	-0.068876635
CG4452	-0.068807912
hyd	-0.068796169
ecd	-0.068781157
CG12945	-0.068771603
RpL24	-0.068767052
CycT	-0.068765819
Sidpn	-0.068754497
CG8516	-0.068701701
gol	-0.068637558
ND-B17	-0.068570786
Snr1	-0.068554666
CR45185	-0.068415092
ApepP	-0.068228687
CG10265	-0.068215265
CG7519	-0.068195299
CG15093	-0.06817781
CG8520	-0.068153859
Diap2	-0.068095525
CG6015	-0.068088999
Gyf	-0.067988401
roX2	-0.067896306
CR44506	-0.067840383
CG5938	-0.067804762
CG13367	-0.067604399
CG6236	-0.067595222
CG4788	-0.067591733
smid	-0.06758672
nolo	-0.067473046
EMC8-9	-0.067434409
CG5377	-0.067419602
CG13124	-0.067359853
Sod2	-0.067219144
mRpL15	-0.067212627
AMPKalpha	-0.067189231
fau	-0.067128095
ced-6	-0.067123296
CG12010	-0.067040357
nAChRalpha7	-0.066977627
CG13895	-0.066923309
eIF4G	-0.066844107
CG6024	-0.066738942
AspRS-m	-0.066656713
CG8066	-0.066634405
CG7386	-0.06648293
CG13306	-0.066306518
CG3662	-0.066258117
CG45002	-0.066252867
mof	-0.066252496
Tango7	-0.06623789
pre-mod(mdg4)-Z	-0.066195392
beat-Va	-0.066122141
dor	-0.065955682
CG6927	-0.065925893
CR45144	-0.065876577
beat-Ic	-0.065829392
CG6695	-0.065800151
eIF-2alpha	-0.065749762
CG7745	-0.065585959
CG9773	-0.065567813
TfIIEalpha	-0.065447356
CG12994	-0.06544036
Rpn9	-0.065414953
pre-mod(mdg4)-B	-0.065408446
pre-mod(mdg4)-H	-0.065408446
CG30109	-0.065298785
Uba3	-0.065168464
Cyp4e2	-0.065162505
CG30099	-0.065158335
Mo25	-0.065078648
CG8079	-0.064964498
CG6091	-0.064937799
Nup44A	-0.064935604
snoRNA:Me18S-C419	-0.064739133
Pdk1	-0.06472959
nclb	-0.064628396
TrpRS-m	-0.064562292
CG11110	-0.064402347
Prosbeta2	-0.06429404
CR31781	-0.064276912
CG15436	-0.064163779
Start1	-0.064159352
Asx	-0.06412446
fz4	-0.064110428
Usp32	-0.064105284
CG7206	-0.064103077
CG8617	-0.064024274
sli	-0.064011919
ics	-0.063885903
CG9536	-0.06386951
CG5919	-0.063744343
sra	-0.063672914
YT521-B	-0.063668531
Ext2	-0.063585601
CG6179	-0.063576732
l(2)k14505	-0.063562538
CRIF	-0.063516004
CR45530	-0.063410768
CR44054	-0.063379037
Cyt-b5	-0.063354042
Cyp4ae1	-0.063344532
Ssu72	-0.063284276
CG10907	-0.063271095
fwe	-0.063230038
fs(1)Ya	-0.063202339
CG14372	-0.063184383
CG42365	-0.06305064
msl-3	-0.063029943
RpL12	-0.062998122
CG16790	-0.062869106
Edg78E	-0.062816594
BicD	-0.062766148
su(w[a])	-0.062631902
Rtnl1	-0.062533761
snoRNA:Me28S-A30	-0.062479184
CG5167	-0.0624447
egr	-0.06243823
faf	-0.062426955
pkaap	-0.062324263
CG11796	-0.062318387
CG10513	-0.062245492
14-3-3epsilon	-0.062086591
CG34125	-0.06197447
CG34328	-0.061947055
CG17737	-0.06191415
CG32700	-0.061735635
mei-38	-0.061718311
CG5757	-0.061602978
qkr54B	-0.061596546
p	-0.061564036
ave	-0.06142105
kek6	-0.061318862
RpL24-like	-0.061305809
qkr58E-3	-0.061112062
Mob4	-0.061021062
Prp31	-0.06090349
CG31064	-0.060845245
CG5746	-0.060708438
CR43785	-0.060645753
VhaSFD	-0.060552494
CG10341	-0.060474755
CG13631	-0.060441857
Rab35	-0.060368534
RhoL	-0.060253007
CG13366	-0.060215791
velo	-0.060033861
Tbce	-0.05990826
CG6617	-0.059841901
CG6330	-0.059732158
Gr32a	-0.059674964
CG5880	-0.059648144
barc	-0.059645887
Nup214	-0.059508559
CG34219	-0.059504672
CG15435	-0.059477983
Fip1	-0.059404282
alph	-0.059403938
CG11044	-0.059368069
C1GalTA	-0.059331598
qtc	-0.059302664
hbn	-0.059300314
Ocrl	-0.059262495
Chrac-14	-0.059118755
skap	-0.059116482
CG32069	-0.05908895
CR45200	-0.058971188
4EHP	-0.058915775
CG14646	-0.05889586
mRpS18B	-0.058814086
Coq2	-0.058729194
l(2)gd1	-0.058678071
shrb	-0.058628287
CG31760	-0.058614052
Takl2	-0.058599065
ste24c	-0.058538991
CG30461	-0.058538991
CycB3	-0.058472182
Ostgamma	-0.058415527
CG3408	-0.058387496
CG7946	-0.058284886
ATPsyngamma	-0.058264163
CG11891	-0.058175776
vih	-0.058155712
Cam	-0.058147329
RYa-R	-0.058135971
l(3)72Dp	-0.058113744
CG5641	-0.058090815
I-2	-0.057994098
mld	-0.057993716
CG6178	-0.057958854
CG31441	-0.057944083
CG5791	-0.057931469
mir-9370	-0.057884557
Mat1	-0.057772211
Aef1	-0.057702149
Vav	-0.057633693
mib1	-0.057616715
CG6388	-0.057583614
Df31	-0.057577347
CG13739	-0.057522436
snoRNA:nop5-x16-a	-0.057440895
dlt	-0.057369985
CG45085	-0.057350101
CG8026	-0.057350101
CG4186	-0.057224091
CG8909	-0.057166808
SCCRO3	-0.057112988
Ime4	-0.05710961
CG10778	-0.05703606
pre-mod(mdg4)-P	-0.056975351
CG10947	-0.056794396
CG9109	-0.056760051
Spat	-0.056703517
tra	-0.056692112
CG3527	-0.056691562
CG14135	-0.056648069
CG13344	-0.056636486
CR45327	-0.056628611
p120ctn	-0.056618088
Csp	-0.056594888
CG10311	-0.056543613
nudE	-0.05654172
Trap1	-0.05647483
Tctp	-0.056470596
SF2	-0.056381947
neur	-0.056330568
Prosalpha6	-0.056320877
elgi	-0.056287546
CG4433	-0.056186758
CG7135	-0.05616547
dgt2	-0.056148795
goe	-0.056075979
Dpy-30L1	-0.056062429
CG14229	-0.05598061
CR45706	-0.055925618
alpha-Man-Ia	-0.055917874
CG32506	-0.055744025
l(1)G0193	-0.055615799
CG9410	-0.055611262
unc-119	-0.055564958
CG12375	-0.055554236
Ent1	-0.055544355
TppII	-0.05551467
fd59A	-0.055514065
sav	-0.055311752
HDAC11	-0.055282502
CG10384	-0.055103922
CG3335	-0.055052801
Cht6	-0.055047477
Blos2	-0.05501047
sima	-0.054944682
CG4768	-0.054881432
fid	-0.054858177
CG10435	-0.054713927
Tspo	-0.054669875
CG14043	-0.054610693
SPR	-0.054566469
CG4497	-0.054565711
CG7488	-0.054526259
CG42813	-0.054457153
ash2	-0.05438675
CG13012	-0.054279442
CG8786	-0.054132798
pdgy	-0.054061554
SIFaR	-0.054027757
eas	-0.05395488
Nacalpha	-0.053903533
ND-20	-0.0538633
Unc-115a	-0.053800478
CG12338	-0.053244748
CG9319	-0.053079776
Plc21C	-0.053076795
CG4813	-0.053051525
CG31125	-0.052913965
CG6218	-0.052876638
CG15771	-0.052813077
CG3270	-0.052739548
Atg16	-0.052734397
CG33080	-0.052713954
CG11876	-0.052675457
Ac76E	-0.052648531
plum	-0.052582482
Atac3	-0.052496672
Cpr67Fb	-0.052432248
rept	-0.052422992
CG6763	-0.052406199
CG9436	-0.052007546
RpL7A	-0.051971494
CG42750	-0.051967117
CG3308	-0.051945927
ksr	-0.051798651
CG9945	-0.051792138
Liprin-alpha	-0.051747485
APP-BP1	-0.0517198
armi	-0.051648949
ninaG	-0.051447166
CR44690	-0.051065913
CG10184	-0.05105312
gukh	-0.050733337
Six4	-0.050655557
CG3788	-0.050648479
sll	-0.050496813
CG9121	-0.050432866
Set1	-0.050383704
sky	-0.050373187
SP1173	-0.050293879
SWIP	-0.050218812
CG5010	-0.050041667
sca	-0.050019812
CG16833	-0.049960962
CG11842	-0.049937623
CG15478	-0.049868756
CG2611	-0.049863854
Gs2	-0.049831948
CR44996	-0.049789131
mr	-0.049682977
CG5285	-0.049630384
ND-B14.5A	-0.049624192
Madm	-0.049538709
alpha-catenin-related	-0.049505664
Ack-like	-0.049494059
ND1	-0.049476195
yata	-0.049456334
CG14818	-0.04944747
drk	-0.049128134
Dph5	-0.049045015
CG1602	-0.048896028
CG32447	-0.048846884
CG4306	-0.048817356
CG10949	-0.04880121
klg	-0.048797274
Shawl	-0.04862984
CG11696	-0.048586378
unc-13	-0.048548431
parvin	-0.048543785
Pfrx	-0.048501484
CG7616	-0.048334317
CG30116	-0.048270827
CG8578	-0.048247939
Cen	-0.048200433
hrg	-0.048191931
CG10188	-0.048184305
CG5854	-0.048157673
dpr13	-0.048092859
ND-B17.2	-0.048072053
Hesr	-0.048067886
TrpRS	-0.047923811
RpL34a	-0.047888938
Hsepi	-0.047859016
cdm	-0.04784947
ZnT77C	-0.047847359
Task6	-0.04777866
RhoGAP68F	-0.047771529
SdhA	-0.047770678
cpb	-0.047701828
rad50	-0.047681475
CG10672	-0.047605207
Uch	-0.047561241
CG42554	-0.047482129
CG12006	-0.047335929
PNUTS	-0.047323523
TfIIB	-0.04730604
CG14762	-0.0471878
Aps	-0.047159031
CG12177	-0.047112465
sns	-0.047060343
CR44095	-0.047004218
Mst77F	-0.047003901
CG5909	-0.046750987
CG8860	-0.046686601
Gpi1	-0.046644081
Nup62	-0.046587596
CG4848	-0.046401065
KCNQ	-0.046306836
Lig4	-0.046264489
Cpn	-0.046234446
Hex-C	-0.046230559
Rab27	-0.046210043
Cyp6d5	-0.046137145
NimB1	-0.046051069
TH1	-0.046004155
CG5902	-0.045973268
fd102C	-0.045889222
CG2906	-0.045825927
ssx	-0.045705385
CG3918	-0.045651617
dah	-0.045495306
Mau2	-0.045401088
Cep135	-0.045356115
tw	-0.045306381
l(2)k09848	-0.04525321
E2f2	-0.045172792
CG17118	-0.04510089
CG8176	-0.045018349
htt	-0.045007682
CG5196	-0.044984165
nerfin-2	-0.044975386
glo	-0.04494683
bocks	-0.044871006
enok	-0.044846898
prt	-0.044844861
CG7656	-0.044790099
l(1)G0320	-0.044671266
mura	-0.044631356
CG30156	-0.044573463
VGAT	-0.044462556
Sugb	-0.044453206
nemy	-0.044382891
COX1	-0.0443651
Rtf1	-0.044326209
CG33543	-0.044308533
CG1552	-0.044214236
Khc	-0.044210923
CG11899	-0.043988354
wap	-0.043972975
CG17680	-0.043904523
tyf	-0.04384359
Obp57a	-0.043841539
Invadolysin	-0.043689689
elav	-0.043675634
Mrtf	-0.043618273
CG31731	-0.043493485
Rat1	-0.043410599
CG10754	-0.043236198
CG30001	-0.043188922
CG8188	-0.043137376
Pka-R1	-0.043062779
WDR79	-0.042973544
dsd	-0.042966515
IntS1	-0.042962805
CG9547	-0.042957038
Pex11	-0.042831039
CG11534	-0.04281853
Krn	-0.042794422
CG7324	-0.04278807
ATPsyndelta	-0.042753704
Pomp	-0.042518651
CG30007	-0.042439159
CG8866	-0.042358319
NKAIN	-0.042301124
Zip71B	-0.042136869
corn	-0.042117147
l(1)G0156	-0.042076247
Pi3K59F	-0.042074039
E(var)3-9	-0.042034691
aPKC	-0.041914646
CG12402	-0.041852517
CG12818	-0.041748299
net	-0.041745004
AGO1	-0.041650383
CG31342	-0.041636815
aux	-0.041603007
5PtaseI	-0.041590869
Oamb	-0.041569608
CG17490	-0.041563781
RpS2	-0.041553501
Plp	-0.041331133
cv	-0.041306356
not	-0.041167281
SP2353	-0.04113868
Rab6	-0.041101172
Lon	-0.04108867
LpR2	-0.040936857
Su(z)2	-0.040881302
pre-mod(mdg4)-Y	-0.040782781
MAPk-Ak2	-0.040703018
DhpD	-0.040524751
RpL34b	-0.040283869
CG11123	-0.040234364
CG12391	-0.040224892
Abl	-0.040217244
CG5439	-0.040195249
CG10915	-0.040116481
CG32755	-0.040115469
CG4806	-0.039949416
Prosbeta5	-0.039943771
Nf-YC	-0.039927756
CTPsyn	-0.0398598
D	-0.039816967
Pcd	-0.039649053
nAChRbeta1	-0.039545452
Mid1	-0.039518723
Ehbp1	-0.039470092
Tango4	-0.039396057
pre-mod(mdg4)-AE	-0.039221447
AlaRS	-0.039129056
Uhg7	-0.039083065
tapas	-0.038950363
Zn72D	-0.038844254
mas	-0.03873278
CdGAPr	-0.03862433
PPP4R2r	-0.03857605
CG18281	-0.038564109
Zpr1	-0.038538504
Dscam4	-0.038421825
MED17	-0.038313913
CG11137	-0.038216109
inaF-B	-0.038080627
CG2991	-0.038021264
Gtp-bp	-0.037918133
Ac3	-0.0378233
Cyp6a13	-0.037797802
Acph-1	-0.037785355
Hr39	-0.037738501
gig	-0.037728484
CR43870	-0.037698586
CG7006	-0.037695133
Yp2	-0.037373129
Rhp	-0.037344604
CG6488	-0.037215733
aralar1	-0.0371023
CG43707	-0.037033455
RpL9	-0.037010858
CG7787	-0.036922256
GalT1	-0.036919562
Tbp	-0.036772051
CG10217	-0.036724606
Wnt10	-0.036697778
Picot	-0.036533067
Rpn7	-0.036506804
CG14977	-0.036400921
GNBP2	-0.036366126
CG8728	-0.036321605
CG32425	-0.036253415
Atxn7	-0.036220495
CG12016	-0.036200273
CG42456	-0.036200273
Dyrk3	-0.036057576
Ptx1	-0.035889239
Lerp	-0.035863083
CG5726	-0.035822555
Sherpa	-0.03579674
RpL21	-0.035796567
CG4858	-0.035768906
Cyp311a1	-0.035735653
CG30456	-0.0356816
RpLP1	-0.035594459
Strip	-0.035521433
Atf-2	-0.035494839
CG5808	-0.035418943
CG9507	-0.035338357
Clc	-0.035252218
lgs	-0.03524626
kek3	-0.035214854
BigH1	-0.034991432
CG31326	-0.034939498
Proc-R	-0.034910024
CG13994	-0.034740252
CCHa1-R	-0.034693535
CG9467	-0.034656494
CG4825	-0.03460527
CG12822	-0.034523938
TyrRS-m	-0.034503286
loh	-0.034477086
CG3008	-0.034472696
DNApol-alpha180	-0.034464594
e	-0.034413103
CG2076	-0.034359205
Vps26	-0.034172297
CG31345	-0.034062843
CG11425	-0.034022447
CG8080	-0.034000336
CG11456	-0.033958004
CG5110	-0.033714676
CG34408	-0.033659126
CSN6	-0.033634301
roX1	-0.033568762
RpL36	-0.033521546
beat-VI	-0.033454331
asl	-0.033445532
Cyp6v1	-0.033397695
SmydA-4	-0.033371287
CG9471	-0.033349956
Edem2	-0.033290568
Rab7	-0.033069031
CG6272	-0.032943124
l(2)k01209	-0.032928221
CG9449	-0.032919079
MED8	-0.032884392
nompA	-0.032840031
Him	-0.03280857
CG10031	-0.032757348
CG5027	-0.032572255
metro	-0.032533533
Ppt1	-0.032489786
Pka-C3	-0.032396383
SRm160	-0.032262594
babo	-0.032201425
gish	-0.032150151
Pcf11	-0.032125847
CG40472	-0.032051667
DIP-beta	-0.031858696
frc	-0.031853151
CG32174	-0.031853151
Lim3	-0.031845123
Ald	-0.031777154
CG10413	-0.031744079
CG30105	-0.031365873
Cap-G	-0.031299969
pre-mod(mdg4)-U	-0.031287467
RpS10b	-0.031282033
corto	-0.031263784
pre-mod(mdg4)-W	-0.03123613
pre-mod(mdg4)-V	-0.031167699
Cyp305a1	-0.031151233
Hsc70-5	-0.030876155
Dg	-0.030815458
CG5532	-0.030810179
Acyp2	-0.030765307
Su(var)205	-0.030760167
CG5522	-0.030752663
Rae1	-0.030750027
CG11583	-0.030687524
Prosalpha2	-0.03057916
Aldh	-0.030450133
rad	-0.030400705
Hrd3	-0.030390964
CG5846	-0.030337152
Cyp6a8	-0.0301965
RpS14b	-0.030194415
CR44841	-0.030188685
CG7484	-0.029984537
Prosalpha4	-0.029909929
CG7430	-0.029908866
CG14440	-0.029822621
Tpi	-0.029794719
swi2	-0.029789687
CG7115	-0.029677724
Tango9	-0.029593898
bur	-0.029577728
CG9821	-0.029550598
RagC-D	-0.029543633
CG15642	-0.029422592
CG8993	-0.029396649
Yp1	-0.029395654
Nedd8	-0.02920896
CG6503	-0.029186125
CG45078	-0.029118776
Slmap	-0.02898811
CG9917	-0.028985645
CG4282	-0.028868976
Tango6	-0.028835318
CG32264	-0.0287673
CG5521	-0.028742764
Vps8	-0.028677763
VhaAC39-1	-0.028562454
Adgf-D	-0.028560139
MFS3	-0.028514728
CG13384	-0.028426438
atms	-0.028343454
Hr51	-0.028269979
ox	-0.028142389
Dpck	-0.028123067
wdn	-0.028100746
CG15160	-0.027985938
MSBP	-0.027975407
CG16743	-0.02792759
lig3	-0.027837801
rst	-0.027797269
ND-B18	-0.02779522
CG7974	-0.027770534
yellow-g2	-0.027769288
MED19	-0.027720752
Taz	-0.027603906
Cp110	-0.027534347
Incenp	-0.027508201
CRMP	-0.027462166
RpS8	-0.027454114
CG40045	-0.027376483
frma	-0.027299869
tnc	-0.027267461
Ef1gamma	-0.027254967
pre-mod(mdg4)-X	-0.027201921
Cbp20	-0.027173734
CG43273	-0.026997897
CG9312	-0.026866064
Rpp20	-0.026802811
Cyp6g2	-0.026771328
Oda	-0.026707166
RpL32	-0.026562252
Rbpn-5	-0.026508415
CG42402	-0.026502781
caps	-0.026488173
scramb2	-0.026412329
CG7506	-0.026367291
mahe	-0.026203329
Vsx2	-0.026140838
l(3)72Ab	-0.026125907
Cerk	-0.026052125
wuho	-0.026018839
trol	-0.025989656
lin-52	-0.025960298
CG9005	-0.025957346
Cdk7	-0.025788108
Rim	-0.025706219
pigeon	-0.0256511
CG11085	-0.025476145
ND-B14.7	-0.025417453
FRG1	-0.025398175
CG7246	-0.025345278
Ndc1	-0.025326079
CG5758	-0.025283853
Dlic	-0.02518312
Cul4	-0.025170779
Sec61beta	-0.02515484
CG7668	-0.025012141
Gk1	-0.024780208
CG42308	-0.024753772
CG10803	-0.024599946
pAbp	-0.024550493
Fcp1	-0.024484463
Glycogenin	-0.024404676
mus201	-0.024395816
CG34370	-0.024361698
Pfk	-0.024342259
CG15535	-0.024307999
CG17019	-0.024287228
CG44286	-0.024276941
Bili	-0.02424316
Ilk	-0.024217256
Nurf-38	-0.024136336
Sply	-0.02412788
Mef2	-0.024089002
gny	-0.024087185
UK114	-0.024069836
Aprt	-0.024004028
CG8788	-0.023788497
Exo84	-0.023684
RpL41	-0.023673939
gbb	-0.023672284
