gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
lectin-24Db	235.8013992	-0.084495565	0.249679197	-0.33841652	0.735049327	0.996878686
RpL40	22635.02392	0.020852581	0.126540107	0.164790294	0.869109044	0.997504077
tutl	35670.72603	0.065027093	0.116025025	0.560457477	0.575167437	0.987516676
bdl	4780.1508	-0.262437626	0.098986575	-2.651244628	0.008019573	0.193037587
Atet	2374.545365	-0.026277763	0.107823621	-0.243710631	0.807454939	0.996878686
Traf4	20.78695869	-0.202057706	0.546547898	-0.369698075	0.711607467	0.996878686
Tps1	776.0541348	0.143539302	0.176434969	0.813553589	0.415900735	0.95814599
l(2)k05819	889.4446144	-0.209302889	0.133800877	-1.56428638	0.117750329	0.757282251
Dim1	200.0717697	0.288522786	0.218460157	1.320711241	0.186597665	0.8543743
CG43055	5.125072062	-1.385979265	1.149174332	-1.206065282	0.22779232	0.891366016
CG15432	217.5008705	0.025125142	0.201940433	0.124418582	0.900983862	0.997504077
Elp3	87.25488061	-0.177535615	0.267814712	-0.662904638	0.507391631	0.97841509
CG15435	269.8617404	-0.068576242	0.179522122	-0.381993268	0.702466358	0.996878686
CG15436	13.81422176	0.228259739	0.6679055	0.341754543	0.732535622	0.996878686
FIG4	173.2638719	0.02551791	0.233678796	0.109200793	0.913043231	0.997504077
BG642163	0.664597919	-0.900364182	3.609108092	-0.249469996	0.802997247	0.996878686
CG34351	3035.996034	-0.162851926	0.10342552	-1.574581643	0.115353043	0.748677603
CG3294	134.4915236	-0.429472959	0.234073773	-1.834776079	0.066538874	0.615863388
CG15629	432.9348162	0.101527354	0.185889584	0.546170214	0.584948939	0.990588171
CG15628	10335.46039	-0.088042695	0.117154599	-0.75150866	0.452346591	0.96590517
CG12194	6214.212052	-0.164508645	0.098529867	-1.669632263	0.094992143	0.70527385
CG11927	1605.444175	0.197757087	0.115363555	1.71420764	0.086490598	0.679761045
Mon1	164.8803292	0.135609014	0.225782134	0.600618886	0.548093856	0.985587819
smog	1394.800142	-0.026734568	0.174187543	-0.153481515	0.878018567	0.997504077
CG3008	316.6740909	-0.049332149	0.213001877	-0.231604291	0.816845375	0.996926918
CG3036	622.1521364	-0.099793088	0.163524773	-0.610262809	0.541687729	0.984531977
Sgs1	2.942782886	2.544607003	1.781099721	1.428671833	0.153098577	0.805361049
CG14044	44.3768225	-0.129949865	0.411452232	-0.315832202	0.752129875	0.996878686
betaggt-I	480.6167894	0.453793565	0.162494166	2.792676054	0.005227401	0.144167654
Marcal1	77.02144349	0.210460513	0.292344269	0.719906408	0.471582622	0.969981211
CG34125	1203.619601	-0.190166533	0.114807083	-1.656400709	0.097640698	0.710102006
CG3756	129.2096189	0.004931278	0.277069362	0.01779799	0.985800008	0.999294086
CG14043	536.8285735	0.044693425	0.150410663	0.297142666	0.766357591	0.996878686
mRpL28	898.008656	0.037486174	0.165326818	0.226739828	0.820626055	0.997016825
CG3792	165.2494168	-0.281695001	0.214727609	-1.311871362	0.189563542	0.856140232
CG34126	856.1123959	-0.042418344	0.176826789	-0.239886411	0.810418316	0.996878686
CG3887	3076.040614	-0.15068828	0.10996839	-1.370287227	0.170597259	0.830156596
Col4a1	15481.13013	-0.129417414	0.081761006	-1.582874519	0.113450068	0.743745201
SP555	1771.866158	0.090674462	0.124094611	0.730688156	0.464969652	0.968895292
CG33995	3994.228818	0.044108007	0.115179369	0.38295059	0.7017564	0.996878686
CG44001	3997.789928	0.044211967	0.115224983	0.383701224	0.701199905	0.996878686
senju	162.3301838	0.334273616	0.20517959	1.629175769	0.103275815	0.726164886
His3.3A	1688.408994	0.171929616	0.110155583	1.560788942	0.118573557	0.75812915
qtc	5603.143483	0.078260153	0.099511291	0.786444963	0.431606851	0.960507106
RpL37A	7376.730815	0.035792019	0.109450415	0.327015835	0.743655909	0.996878686
CG5828	763.2119167	-0.014934162	0.144362717	-0.103448884	0.917606716	0.997504077
CG4230	7709.291183	-0.02925526	0.112765679	-0.259434081	0.795300337	0.996878686
Msp300	17008.45536	-0.025600935	0.352287538	-0.072670568	0.94206827	0.997504077
snmRNA:158	174.0108101	-0.610155442	0.257153638	-2.372727239	0.017657298	0.318220478
Cyp28d2	29.31251593	-0.299627126	0.491279282	-0.609891639	0.541933592	0.984531977
Cyp28d1	8383.337512	-0.383758113	0.129196792	-2.970337798	0.002974724	0.097186538
TpnC25D	80.97029024	-0.160870151	0.370479175	-0.434221845	0.664127352	0.994541529
Cyp4ac1	126.2583506	0.380522831	0.302200751	1.259172355	0.207968084	0.876619738
Cyp4ac2	14.9745605	-0.399361398	0.786712851	-0.507632992	0.611710749	0.994541529
Cyp4ac3	459.1579948	0.276720329	0.164807893	1.67904779	0.09314273	0.70495545
Bub1	1059.525923	0.114563718	0.138770408	0.825563024	0.409052017	0.957372399
vri	79.65834567	-0.301935945	0.3168802	-0.952839416	0.34067144	0.94455994
cype	24866.27012	0.302849703	0.158004572	1.916714809	0.055274173	0.575957966
TotM	37.98091118	-0.303991625	0.536634452	-0.566478026	0.571068866	0.987516676
nompC	42.90686849	1.544789138	0.513521545	3.008226537	0.002627772	0.087466084
H15	201.1465845	-0.292908706	0.238465775	-1.22830501	0.219332491	0.889392877
mid	97.26357234	-0.13586091	0.337701442	-0.402310721	0.687455366	0.996878686
cl	1725.511138	0.11143445	0.122748714	0.907825801	0.363970265	0.94703138
CG6907	378.5057716	0.014380542	0.164401244	0.087472222	0.930296164	0.997504077
Cap-D3	338.4258741	0.0831426	0.170672278	0.487147657	0.626153695	0.994541529
CG31648	203.6734514	-0.072999865	0.223790599	-0.326197191	0.744275167	0.996878686
CG31915	99.51883795	-0.223626391	0.257752669	-0.867600682	0.385612973	0.951192345
Lam	700.2529238	0.192229526	0.183695228	1.046459009	0.295349161	0.934197206
Oscillin	536.3068597	0.222291291	0.135541154	1.640028017	0.100999342	0.71733178
GluRIIA	82.10554337	-0.481244372	0.337745171	-1.424874176	0.154193576	0.805853129
GluRIIB	1.986472018	0.294769387	2.552369348	0.115488531	0.90805791	0.997504077
CG7236	11.69610071	-1.959192499	0.770663569	-2.542215018	0.011015239	0.234414054
sip1	145.4460056	-0.034747594	0.237611015	-0.146237303	0.883734059	0.997504077
CG11030	540.3791105	-0.05122739	0.157997627	-0.324228857	0.745764776	0.996878686
CG11029	22.70524508	2.643432997	0.714264136	3.700918	0.000214821	0.010759284
CG7239	169.6741866	-0.227042749	0.228449413	-0.993842556	0.320299524	0.942088739
CG11034	14.22530414	-0.133665649	0.707089599	-0.189036368	0.850064313	0.997408062
TrissinR	413.5272773	0.018746966	0.261655555	0.071647498	0.942882439	0.997504077
CG9029	2.578944668	0.38849863	1.809068616	0.214750633	0.829961744	0.997016825
bchs	1987.29329	-0.301391641	0.131498569	-2.29197659	0.021906994	0.3641483
dsf	21.31474238	-0.878759029	0.724392183	-1.213098443	0.225092185	0.891366016
Gpdh	19509.38764	0.100612697	0.148928801	0.675575822	0.499309997	0.9748515
CG9044	235.2528539	0.029688571	0.186791433	0.158939681	0.873716397	0.997504077
Vm26Ab	11.52225929	0.147643142	0.735149867	0.200834073	0.840828319	0.997316943
eIF-4a	16999.57968	-0.02340652	0.102023066	-0.229423805	0.818539536	0.997016825
ifc	427.0819819	0.016703438	0.17440726	0.095772606	0.923701175	0.997504077
Tsp26A	214.4309073	-0.004111651	0.190659261	-0.021565442	0.982794601	0.999294086
CG13996	17.41059685	0.207839188	0.69675453	0.298296142	0.765477149	0.996878686
CG31643	79.78700946	0.350755842	0.325130749	1.078814734	0.280670325	0.928744348
CG12393	699.8768002	0.072088037	0.139957182	0.515072086	0.606502648	0.994541529
CG9135	710.4829993	0.150311731	0.148264791	1.013805969	0.310675346	0.936526419
CG13995	7351.645875	0.139021994	0.125936034	1.103909574	0.269632365	0.922223743
CG34180	114.5393116	0.03412114	0.283147808	0.120506459	0.904081963	0.997504077
CG13994	158.2597177	0.03133343	0.234001922	0.133902446	0.893479716	0.997504077
CG9147	388.2547304	0.455821177	0.157234286	2.898993528	0.003743626	0.114352142
Pfdn1	411.4763654	0.335160106	0.173819308	1.928209879	0.053829026	0.568942063
Kr-h2	1387.565388	0.047611192	0.135187895	0.352185322	0.724699284	0.996878686
CR9162	8.395898644	-0.734264844	0.95130724	-0.771848266	0.440204301	0.963663057
Kr-h1	502.7234346	0.338468387	0.139494835	2.426386517	0.015250019	0.291756217
CG45075	485.4763257	0.38432617	0.137559746	2.793885425	0.005207893	0.144167654
stai	4420.441715	-0.069322011	0.142248784	-0.487329371	0.626024937	0.994541529
Arpc4	372.3476281	0.304853631	0.16683284	1.827299901	0.06765469	0.616937943
smal	2835.944919	0.071749806	0.15206367	0.471840555	0.637040601	0.994541529
Ddr	128.1058645	-0.293593427	0.234854469	-1.250107898	0.211260135	0.881737095
AANATL2	213.6189326	-0.065179967	0.206950699	-0.31495408	0.75279652	0.996878686
CR42735	23.50281423	-0.023993718	0.557254937	-0.043056987	0.965656107	0.99897042
PDZ-GEF	481.7115267	0.193805672	0.144451308	1.341667818	0.179703726	0.84428425
Cpr	921.0933882	0.103673796	0.133266939	0.777940854	0.436603882	0.962876889
CG9505	16.59011555	0.406044131	0.689312639	0.589056559	0.555823333	0.985587819
CG9507	976.3241928	-0.149284933	0.138380717	-1.078798662	0.280677491	0.928744348
CG13982	188.0643186	0.158141542	0.209500057	0.754852024	0.450337775	0.96590517
Fic	351.2524538	-0.030441676	0.166548603	-0.182779535	0.854971007	0.997408062
frj	7973.891658	-0.112940599	0.093480652	-1.208170857	0.226981549	0.891366016
Daxx	953.7584858	-0.121312967	0.13343564	-0.909149664	0.36327113	0.94703138
epsilonCOP	502.0041366	-0.141381044	0.13465273	-1.049967893	0.293732875	0.933505343
CG31638	265.8386637	-0.361518282	0.195874283	-1.845664867	0.064940882	0.612146409
CG31637	932.3648971	0.233633167	0.175627044	1.330280135	0.18342599	0.851023375
COX5B	17478.84358	0.20884883	0.130719169	1.597690919	0.110111781	0.740002754
Ent2	178.6939905	-0.127642675	0.217126151	-0.587873337	0.556617314	0.985587819
CG11050	995.3317474	0.042654741	0.12252634	0.348127112	0.727744724	0.996878686
Tango1	171.6722886	-0.088629726	0.220066804	-0.402740097	0.687139433	0.996878686
CG11070	4021.725828	-0.001431941	0.16115861	-0.00888529	0.992910657	0.999569346
CG34310	597.2281424	0.254632614	0.188529839	1.350622353	0.176816437	0.840768887
cup	594.4237605	0.258511336	0.1901312	1.359647109	0.173941623	0.837467787
Aatf	285.6097885	0.031759284	0.195248107	0.162661161	0.870785228	0.997504077
Liprin-alpha	911.7376062	-0.392334213	0.181781823	-2.158269765	0.030906864	0.431801424
CG11221	3562.426949	0.147680469	0.124309542	1.188005898	0.234831086	0.894839607
CG17378	329.3879132	0.244092506	0.158704182	1.538034492	0.124040182	0.767516694
CG11236	74.72831755	0.152351456	0.317875905	0.479279661	0.631739689	0.994541529
sens-2	7.707610755	-1.487136166	0.894307741	-1.662890858	0.096334285	0.707249471
Rca1	617.5962823	-0.09494864	0.142786564	-0.664969008	0.506070316	0.97828329
l(2)k09022	25.12592759	0.680760341	0.540946827	1.258460734	0.208225179	0.877007122
CR44914	24.20036175	-0.041869457	0.539689152	-0.077580691	0.938161602	0.997504077
Nlg2	2529.275553	-0.068222538	0.146394771	-0.466017592	0.641202909	0.994541529
Rat1	136.4368989	-0.108099224	0.239795719	-0.450797137	0.652135765	0.994541529
Hrb27C	6261.379768	-0.180947849	0.139216331	-1.299760226	0.193683162	0.863361801
CG43232	78.19923446	0.330259259	0.337170758	0.97950149	0.327332253	0.943736445
SA	276.5454519	-0.278669386	0.17346307	-1.606505557	0.108162875	0.736673128
CG3430	21.19844061	0.008382881	0.553615818	0.015142054	0.987918851	0.999294086
CG10399	33.84543323	0.211633185	0.452618086	0.467575626	0.640088099	0.994541529
Coprox	166.6229817	-0.0630512	0.22925934	-0.275021293	0.78329988	0.996878686
CG43322	35.15679938	-0.443261549	0.418123524	-1.06012105	0.289089533	0.93233523
MME1	58.40259185	0.506147216	0.348754383	1.451299942	0.146696357	0.798439441
Caper	3162.423398	-0.004279758	0.095592295	-0.044770951	0.96428988	0.99897042
milt	1307.499788	-0.060785736	0.125693703	-0.48360208	0.628668298	0.994541529
Mnn1	2303.311371	-0.061527722	0.103427995	-0.594884603	0.55192061	0.985587819
Sem1	504.0689254	0.336065545	0.16560389	2.029333636	0.04242432	0.506493665
CG4495	212.9936947	-0.031027707	0.192402801	-0.161264319	0.871885225	0.997504077
CR44989	29.82397952	0.212499329	0.46407882	0.457894908	0.647027946	0.994541529
wg	19.82837987	1.405659406	0.759107924	1.851725376	0.064065268	0.611182025
Wnt6	37.38771823	0.663305924	0.563887421	1.176309134	0.239471367	0.898537451
Wnt10	137.7112592	-0.089988965	0.237977775	-0.378140207	0.705326441	0.996878686
ninaC	609.4675484	-0.44645587	0.204660623	-2.181444893	0.029150526	0.419746443
CG5171	77.68562943	0.318010244	0.419645215	0.757807386	0.4485663	0.965904882
CG5177	278.4329264	0.361268066	0.355212685	1.017047198	0.309130977	0.935168048
CG15818	1125.617833	3.867173053	0.545452476	7.089844162	1.34E-12	3.17E-10
chm	255.3933767	-0.066426334	0.191411109	-0.347034892	0.728565106	0.996878686
muc	10669.25882	0.04780963	0.089102325	0.536569952	0.591564705	0.991258051
CG5973	1004.111832	-0.303780177	0.144282012	-2.105461193	0.035251182	0.460956958
CG6055	15.05091548	-0.891864429	0.629357464	-1.417103126	0.156452779	0.81023829
Cyp4d21	40.74000523	0.152660303	0.70586771	0.21627325	0.828774759	0.997016825
CG6739	6.742137295	0.72461668	1.219049717	0.594411098	0.552237188	0.985587819
Myo28B1	80.16369245	0.863012402	0.31931938	2.702662153	0.006878662	0.173899135
Tep3	459.0578973	-0.103882545	0.234516982	-0.442963849	0.657791883	0.994541529
Ntl	19.01347719	0.364361196	0.723289288	0.50375583	0.61443297	0.994541529
CG7191	659.9867853	-0.069713585	0.157415005	-0.442864929	0.657863436	0.994541529
CG7154	198.7845836	-0.169254353	0.287901681	-0.587889422	0.556606517	0.985587819
r2d2	174.2133375	0.118283	0.216333966	0.546761111	0.584542864	0.990513243
LanB1	367.4393013	-0.058038466	0.217830238	-0.26643898	0.789901148	0.996878686
CG7115	3435.692203	-0.183157426	0.099241467	-1.845573538	0.064954152	0.612146409
mts	4897.669299	0.064659023	0.191719957	0.337257654	0.735922679	0.996878686
lectin-28C	383.91017	-0.064438887	0.211938407	-0.304045348	0.761093343	0.996878686
CG34132	377.5246677	-0.033472409	0.180232574	-0.185717864	0.852666019	0.997408062
CG7231	476.5775452	0.038575135	0.152075371	0.253658005	0.79975978	0.996878686
CR44996	11.0600122	0.190346788	0.9191775	0.20708382	0.835944398	0.997016825
Sirup	4092.701129	0.071491579	0.131238951	0.544743604	0.585929871	0.990925096
Tg	71.74967995	0.225971896	0.365661714	0.61798074	0.536588035	0.982326164
baf	775.978441	-0.147497899	0.147557135	-0.999598552	0.317504824	0.941564226
Cka	6004.781418	-0.246328725	0.123280883	-1.998109678	0.045704771	0.520700918
CCDC53	167.2621042	0.207274571	0.223951013	0.925535312	0.354687524	0.94703138
CG7466	1885.593555	0.118484431	0.107359146	1.103626801	0.26975506	0.922223743
Trf	16.39190067	1.029403086	0.639956815	1.608550861	0.107714586	0.734598107
Bsg	10887.34515	-0.003115104	0.144105459	-0.021616833	0.982753606	0.999294086
CG8673	183.921828	-0.240496463	0.195534775	-1.229942161	0.218718765	0.889392877
CG8668	470.252609	-0.182263118	0.148555184	-1.226905134	0.219858249	0.889392877
CG43394	133.2697249	0.932288048	0.339982479	2.742164981	0.006103568	0.160346476
Rbsn-5	201.5556711	-0.186947116	0.226593316	-0.825033676	0.409352472	0.957372399
Piezo	264.4866718	0.082527517	0.193504338	0.426489234	0.669751391	0.994541529
CR44116	16.52082436	-1.475265706	0.598898712	-2.463297511	0.013766563	0.272711505
CG8460	180.974147	-0.071474489	0.267062544	-0.267632024	0.788982579	0.996878686
PGAP5	368.6787308	-0.028736817	0.191110614	-0.150367456	0.880474715	0.997504077
CR44119	30.14806599	-0.772276932	0.44706004	-1.727456856	0.084085647	0.6717994
CG8419	15.84876881	-0.271911298	0.750918969	-0.362104714	0.717273781	0.996878686
Ssb-c31a	470.8551711	-0.030990875	0.169271975	-0.183083322	0.854732641	0.997408062
CG8360	745.6998021	0.041888926	0.140107052	0.298977999	0.764956833	0.996878686
CG8353	477.491986	0.033774591	0.13620918	0.247961192	0.804164433	0.996878686
CG14277	25.24133208	1.061007385	0.580233235	1.828587749	0.067461389	0.616937943
Scgalpha	1764.347831	-0.105370219	0.113879092	-0.925281516	0.354819491	0.94703138
CG7840	113.5184371	-0.077051086	0.285678597	-0.269712492	0.78738145	0.996878686
CG7818	228.6607827	0.155835141	0.210747886	0.73943869	0.459640656	0.967372939
CG7806	191.2232523	-0.16512189	0.205820361	-0.802262171	0.42240132	0.958317915
CG7787	358.8450727	0.130021252	0.164236477	0.791670971	0.428552553	0.958578261
CG14275	68.56989217	-0.01389364	0.370702496	-0.037479219	0.970102909	0.999294086
CG14274	1955.681825	-0.131758926	0.113883021	-1.156967253	0.24728574	0.905719209
CG7778	229.7405725	0.880410086	0.35331397	2.491863214	0.012707497	0.257496561
Mur29B	90.8008701	3.598438607	0.415820945	8.653817589	4.98E-18	2.64E-15
CSN8	170.7189042	0.161416603	0.235347815	0.68586404	0.492798848	0.97132693
Pp2A-29B	1827.883741	0.08071789	0.100747897	0.801186855	0.42302348	0.958317915
CG17292	284.7337511	0.022560333	0.192487292	0.117204274	0.90669818	0.997504077
Wdr82	418.1020185	0.054779586	0.170789931	0.320742477	0.748405554	0.996878686
CG17294	342.6534575	0.025446532	0.164885545	0.154328461	0.877350758	0.997504077
Rcd4	180.1153625	-0.075029266	0.232076259	-0.323295742	0.746471278	0.996878686
CG13384	1085.8167	-0.182863811	0.118693814	-1.540634725	0.123405712	0.766270086
emb	637.9486259	0.004519162	0.134572415	0.03358164	0.973210763	0.999294086
Akap200	2136.356266	-0.03616544	0.139886279	-0.258534574	0.795994369	0.996878686
Chrac-14	94.43610068	0.044902	0.299350656	0.149997999	0.880766194	0.997504077
mus201	84.97400259	-0.03280023	0.269674198	-0.121629101	0.903192765	0.997504077
CG31897	75.93561622	-0.154045713	0.316342331	-0.486958898	0.626287459	0.994541529
fu2	197.2082273	-0.063195668	0.249442782	-0.253347351	0.799999809	0.996878686
d	26.38067768	0.480764151	0.547773847	0.87766905	0.380123345	0.949542977
CR43604	5.401132795	2.364677493	1.309218054	1.806175439	0.07089094	0.632006719
CG13088	56.83400041	0.460265606	0.371251425	1.239767916	0.215061249	0.887472646
PIG-U	404.8008968	0.056591976	0.158317831	0.357458002	0.720748962	0.996878686
Uba4	217.3448597	0.119338571	0.251081381	0.47529837	0.634574321	0.994541529
CG13091	4.319961456	-1.863923429	1.383149047	-1.347594053	0.177788985	0.841624359
Acer	697.9820981	-0.169550142	0.13809005	-1.22782302	0.219513412	0.889392877
CG17834	77.17864047	-0.248314954	0.334780636	-0.741724363	0.458254356	0.967372939
Sema1a	6358.360798	-0.257132455	0.146471143	-1.755516131	0.079171064	0.658282173
Glt	843.1622305	0.313337105	0.206726295	1.515709962	0.129592708	0.772608292
Trs23	483.8924853	0.145580648	0.144786671	1.005483767	0.314663962	0.939950825
CR44992	7.118036134	1.25642773	1.067818342	1.176630594	0.239342981	0.898537451
SoxN	1429.286319	-0.197792217	0.174989764	-1.130307356	0.258346736	0.911350999
