gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Cul2	391.0731751	-0.121801462	0.143510301	-0.84872975	0.396031688	0.829420299
nolo	1126.655269	-0.067473046	0.113468479	-0.594641318	0.552083255	0.902667757
CG1416	541.4963712	-0.127033549	0.130132201	-0.976188425	0.328971098	0.787970299
tsh	65.41160032	0.202425931	0.392555008	0.515662588	0.606090089	0.916096535
tio	152.3087394	0.008517499	0.227598195	0.037423402	0.970147413	0.993492766
CG6675	6.618905641	0.917003968	0.971732897	0.943679041	0.345333688	0.801813377
CG3651	726.4091746	-0.216361241	0.122545289	-1.765561473	0.077469448	0.441177588
CR43241	28.58913262	0.076467885	0.465790714	0.164167904	0.869598967	0.969651321
CG42748	822.6098875	0.079188238	0.115658774	0.684671253	0.493551393	0.877708692
dunk	17.5618839	0.280659945	0.554010064	0.506597196	0.612437476	0.91745396
CG3262	646.4711763	-0.156734822	0.129028937	-1.214726139	0.22447056	0.69717696
Tif-IA	299.2467058	0.299158966	0.160370083	1.865428769	0.062121328	0.398986235
CG17018	3.105342772	0.822948075	1.336782379	0.615618584	0.538146283	0.898101897
CG17490	93.02229917	-0.041563781	0.255021595	-0.162981416	0.870533067	0.969957999
CR46268	272.2065263	-0.261060047	0.173024154	-1.508806952	0.131348124	0.562021325
CG17493	595.6931606	0.07562876	0.137628308	0.549514564	0.582652372	0.909349411
Slmap	361.3095136	-0.02898811	0.155791208	-0.186070258	0.852389666	0.96669148
CG17715	15.32129224	0.112456132	0.694469058	0.16193109	0.871360119	0.970032858
lt	349.0595309	0.247790653	0.15805779	1.567721868	0.116946056	0.53830722
cta	176.2955172	-0.351751166	0.188560748	-1.865452747	0.06211797	0.398986235
CR43242	102.0268835	-0.520889367	0.341412034	-1.525691295	0.127086764	0.553593166
CR44268	24.78579654	-0.53567759	0.499009859	-1.073480975	0.28305537	0.757953849
Gpb5	159.9566733	-0.420759909	0.21389115	-1.96716839	0.049163801	0.354681706
CR40469	85825.98898	-0.627790777	0.099025612	-6.339680842	2.30E-10	4.65E-08
RhoGAP1A	133.2937905	0.510188412	0.239280947	2.132173154	0.032992615	0.285167783
tyn	110.0905222	-0.083800152	0.244307671	-0.343010728	0.731590389	0.951274336
G9a	286.5177083	-0.102527429	0.162713977	-0.630108308	0.528623725	0.891744164
CG42376	171.4365592	0.026942079	0.213514448	0.126183868	0.899586381	0.977036621
cin	221.5909443	-0.008776504	0.209914015	-0.041809994	0.966650168	0.992963409
CR43906	31.0218285	-0.430172813	0.45161018	-0.952531258	0.340827621	0.797080942
CG3777	9.446823201	-1.007136267	0.832862462	-1.209246801	0.226568042	0.699637048
CG12470	12.37675806	0.20662695	0.686172141	0.301129902	0.76331544	0.954639865
y	177.837803	-2.780941031	0.229516107	-12.11653973	8.63E-34	7.41E-31
ac	0	NA	NA	NA	NA	NA
l(1)sc	0	NA	NA	NA	NA	NA
CG13373	19.84827125	0.154348395	0.559436747	0.275899637	0.782625153	0.957127624
CG3176	18.91549211	-0.810514597	0.584581654	-1.386486543	0.165598387	0.61344645
CG3156	38.85022183	0.007053087	0.383189327	0.018406271	0.98531475	0.996008163
CG17778	749.7162575	-0.523601943	0.148799673	-3.518837991	0.000433441	0.01422074
svr	2723.132706	-0.357752824	0.09870137	-3.624598346	0.000289411	0.010424863
arg	30.2674481	0.0481558	0.489088039	0.098460393	0.921566721	0.982374739
Appl	9430.714535	-0.118541674	0.094075604	-1.260068164	0.207644774	0.676448569
vnd	16.30782881	3.073096946	1.085658871	2.830628503	0.004645665	0.081255749
CR45474	11.64426176	-0.162287983	0.716412767	-0.226528603	0.820790315	0.964127087
Vsp37A	555.1268312	-0.124836261	0.14524561	-0.859483884	0.390073608	0.824778327
CG13369	239.707304	-0.183214311	0.172147357	-1.064287677	0.287198399	0.761382352
CG17829	223.1396375	0.02177102	0.185913579	0.117102904	0.906778508	0.978391781
l(1)1Bi	47.68797921	0.559016013	0.378649777	1.476340531	0.139852499	0.57472771
su(sable)	931.4594216	0.229689896	0.135967791	1.689296377	0.091162647	0.479908041
CG13367	62.38024252	-0.067604399	0.333640137	-0.202626697	0.839426821	0.964717097
Roc1a	761.7660554	-0.136291687	0.13094787	-1.040808733	0.297964326	0.767791018
SkpA	587.09115	0.005871131	0.120366396	0.048777158	0.961096886	0.991142585
sdk	138.6405724	0.301811431	0.230631353	1.3086314	0.190659239	0.655379207
CG5254	420.6591741	0.264274822	0.195127182	1.354372153	0.175617677	0.631708558
CG5273	3971.503688	-0.0919101	0.084909434	-1.082448622	0.279053233	0.755056635
CR44965	53.89835605	-0.338959035	0.339172387	-0.999370961	0.317615021	0.781694159
fz3	52.56621043	0.648392963	0.3803986	1.704509332	0.088285974	0.471743831
tw	16.83693964	-0.045306381	0.588679985	-0.076962665	0.938653246	0.985836147
CG16989	473.4414991	0.360116134	0.147590308	2.439971431	0.014688423	0.172739884
Sec22	909.315891	-0.006991395	0.123720546	-0.056509574	0.954935869	0.990054771
MED22	68.46561079	-0.161741321	0.336058542	-0.481289122	0.630311027	0.926219939
CG32815	368.4419912	0.235864313	0.152720881	1.544414299	0.122487998	0.545774637
TRAM	419.1260782	0.075444615	0.151953438	0.496498245	0.619542925	0.922998006
mus81	16.94468763	-0.126603374	0.606384209	-0.208784088	0.834616794	0.964717097
su(w[a])	1008.13001	-0.062631902	0.103748531	-0.603689526	0.546050079	0.901218826
CG3021	144.6343212	-0.193348836	0.244629115	-0.790375406	0.429308561	0.847267585
CG33082	72.84203445	0.480683617	0.333505096	1.441308161	0.149497643	0.590308396
CG14630	73.42403756	0.572299845	0.335731143	1.704637349	0.088262081	0.471743831
CG42259	34.93725424	0.212182071	0.415113585	0.511142201	0.609251488	0.916412444
CR44779	17.30705778	0.094264002	0.63334699	0.148834688	0.881684078	0.973463557
CG14629	1918.75585	0.106729107	0.122529297	0.871049697	0.383727018	0.822449196
CG11378	161.127354	-0.339767003	0.236640296	-1.435795208	0.151060624	0.590308396
CG14625	2.005591102	-0.107525132	1.984740181	-0.054175923	0.956795003	NA
fs(1)N	2.377399777	-0.700360388	1.53135467	-0.45734695	0.647421688	0.931151889
CG11412	97.87334047	-0.021377143	0.260979381	-0.081911235	0.9347173	0.984836181
Tsp2A	30.76539134	3.303951521	0.855572963	3.861682945	0.000112609	0.005155974
CG11417	57.14693668	0.118204365	0.314150279	0.376266942	0.706718453	0.944920395
ssx	1196.151696	-0.045705385	0.113214205	-0.403707161	0.686428073	0.942704207
mir-4961	43.70442272	-0.352939746	0.405704379	-0.86994315	0.384331473	0.822449196
AMPKalpha	2080.428335	-0.067189231	0.123455874	-0.544236814	0.586278522	0.909528005
CG32813	403.7466754	0.093807209	0.146353709	0.640962293	0.521547182	0.888700827
CG11448	759.4039846	0.053829727	0.134279272	0.400878904	0.688509282	0.942704207
futsch	5944.966957	-0.185050319	0.108211931	-1.71007316	0.087252345	0.468896015
CG14777	212.2904055	-0.339935458	0.193896468	-1.753180252	0.079571072	0.447305691
CG14778	25.72368881	-0.429944303	0.524355674	-0.819947842	0.412245842	0.837895309
pck	212.3423389	-0.002022259	0.217976736	-0.00927741	0.992597804	0.998321862
CG14780	6.545381502	0.436052597	0.969006176	0.449999812	0.652710576	0.933125142
mei-38	217.0858137	-0.061718311	0.201670077	-0.306036034	0.75957721	0.954574371
rush	296.9037158	0.02580434	0.168545004	0.153100591	0.87831895	0.972593814
inc	2669.277441	-0.14856673	0.099776497	-1.488995249	0.13648862	0.570942641
br	1393.647212	0.279489111	0.153314619	1.822977559	0.06830679	0.419866675
dor	53.3210073	-0.065955682	0.362247259	-0.182073654	0.855524924	0.96669148
hfw	144.8693567	-0.150991037	0.222301999	-0.67921583	0.497001118	0.879316513
b6	4.48008678	-0.116766077	1.385453002	-0.084280071	0.932833757	0.98465642
CG14798	105.6639122	-0.095842879	0.239368907	-0.400398196	0.688863253	0.942704207
prage	154.708656	0.196738786	0.220899933	0.89062402	0.373130909	0.818916622
Adar	916.7295717	-0.106433082	0.117982834	-0.902106507	0.367000292	0.817752586
MED18	83.97894481	-0.324296958	0.291950278	-1.110795168	0.266656527	0.744741929
CG14803	43.69134366	0.373128398	0.43359602	0.860543873	0.38948931	0.824778327
Vps26	1557.89334	-0.034172297	0.101090322	-0.338037277	0.735335096	0.951475969
CG14805	246.2377237	-0.234877778	0.169707378	-1.384016302	0.166353463	0.614956119
CG14806	252.8411328	-0.185321619	0.190437004	-0.973138705	0.33048437	0.788544994
mRpL16	634.0774242	-0.022405878	0.135508703	-0.165346416	0.868671327	0.969557696
mip130	39.62806608	0.62200383	0.422375679	1.472631737	0.140850362	0.576725132
Rbcn-3B	625.5211588	-0.194113051	0.15332533	-1.26602076	0.20550565	0.673812605
Ocrl	1756.034093	-0.059262495	0.114838831	-0.51604927	0.605819998	0.916096535
CG11596	114.1666505	-0.258203113	0.249483317	-1.034951422	0.300691598	0.77057832
CG3587	40.47219216	-0.120495366	0.404114472	-0.298171371	0.765572371	0.954639865
Hr4	193.8329072	0.034600523	0.205188243	0.168628194	0.866089103	0.969100566
east	1809.859357	0.016310641	0.108732306	0.150007314	0.880758845	0.973186598
CG4313	196.0192873	0.383827234	0.218020949	1.760506207	0.078322016	0.443904718
CG4194	0.600415513	0.97055122	3.622283182	0.267939079	0.788746212	NA
Rtca	38.31264687	-0.119414569	0.408206234	-0.292534897	0.769877682	0.954639865
CG4025	345.5353498	0.155886022	0.167710939	0.929492274	0.352634027	0.805312702
Unc-76	1317.153782	0.052044234	0.09926127	0.524315617	0.600059036	0.914552109
csw	2437.301154	-0.079108843	0.089516811	-0.883731695	0.376841066	0.821111816
D2hgdh	333.8574196	0.657131307	0.203880051	3.223127055	0.001267993	0.03170598
Pgd	742.8827119	0.540696504	0.203134839	2.661761547	0.007773292	0.115389709
CG3630	29.08037561	-0.362952083	0.501381379	-0.723904194	0.469124555	0.867045068
ND-B14.5A	377.0557839	-0.049624192	0.150104961	-0.330596615	0.740949204	0.952134052
Cyp4d2	290.6793937	-0.14411939	0.192711628	-0.747849997	0.454550641	0.85906819
Cyp4ae1	23.40365987	-0.063344532	0.523868919	-0.120916759	0.903756968	0.978073179
pn	96.30625998	0.021351597	0.257071586	0.08305701	0.933806209	0.984836181
CG17776	314.8464666	-0.267033423	0.206922113	-1.290502104	0.196876382	0.662240213
CG17777	110.2045389	-0.142868754	0.246297942	-0.580064748	0.561870955	0.903969089
CG3457	1.627268359	0.807597971	2.224679517	0.363017668	0.716591686	NA
Mct1	186.1120521	0.326463051	0.217358458	1.501956969	0.133108222	0.56374513
pcx	219.2299001	0.078256787	0.20731157	0.377483934	0.705814001	0.944527909
fs(1)K10	52.59988436	0.119999145	0.332971622	0.360388504	0.718556622	0.948285222
Or2a	6.594627504	-1.708762062	1.068218945	-1.599636545	0.109679236	0.522990279
CG3071	156.5498558	-0.345070604	0.258543704	-1.334670303	0.181984277	0.642495553
Vml	1.462420543	-0.613230751	1.936019454	-0.316748238	0.751434643	NA
Raf	318.047004	0.162137975	0.150017496	1.080793766	0.279788862	0.755331249
z	1087.745466	-0.12229079	0.127944443	-0.955811654	0.339167399	0.796285904
Pdfr	1041.833437	0.088691054	0.109938825	0.806730963	0.419821501	0.842424594
CG13759	127.0430709	-0.257536486	0.235003363	-1.095884256	0.27312943	0.748931801
wds	427.2451697	0.176860633	0.13525184	1.307639389	0.19099565	0.656058851
egh	5673.61516	0.200102093	0.096713385	2.069021713	0.038544049	0.311238709
Zw10	257.7726265	-0.082855168	0.176757775	-0.46874978	0.6392485	0.928853353
Seipin	59.62374205	0.121314674	0.357407677	0.339429402	0.734286272	0.951475969
PI4KIIIalpha	5137.531745	0.358190004	0.086438716	4.143860751	3.42E-05	0.001965479
sgg	8660.948661	0.248434241	0.092088334	2.697781899	0.006980316	0.107330167
CR45197	1606.74079	0.259136544	0.098279022	2.636743206	0.008370617	0.121115307
per	224.8819832	0.019687629	0.195515665	0.100695918	0.919791852	0.982374739
CG2662	209.0705898	0.081141585	0.202546451	0.400607289	0.688709278	0.942704207
eIF2B-beta	590.2408365	-0.175022081	0.135367715	-1.292938135	0.196032457	0.661667678
CG2681	31.83002036	0.991923612	0.606715128	1.634908322	0.102068268	0.508825842
CG2694	33.82289123	0.172583082	0.407351789	0.423670858	0.671805871	0.939041969
fs(1)Ya	3.271909661	-0.063202339	1.239623679	-0.050985101	0.959337393	0.990985041
dwg	30.56039233	0.264238779	0.463942944	0.569550164	0.568982838	0.905034948
CG2712	47.34814654	-0.219814372	0.366150003	-0.600339671	0.548279885	0.901824893
kirre	2594.565015	0.213620284	0.095105713	2.246135149	0.024695353	0.237324181
CG3588	18.16750884	-0.477860221	0.723881255	-0.6601362	0.50916643	0.885162222
CG3598	7.291063634	-0.283580379	0.885254603	-0.320337649	0.748712386	0.95332181
CG14423	26.33092211	-0.158107526	0.500398321	-0.315963342	0.752030333	0.953745376
CG3603	11.72097035	-0.290518126	0.705608261	-0.411727217	0.680539374	0.942200864
N	335.4023827	0.142384543	0.159538175	0.892479455	0.372136	0.818190937
CG3939	42.75301335	0.019381886	0.417501506	0.046423511	0.962972697	0.991261464
dnc	8311.66988	0.09314746	0.091803955	1.014634508	0.310280083	0.778306652
Myc	1585.085922	0.444624564	0.103677777	4.288523307	1.80E-05	0.001235312
CR44999	296.9307117	0.479205906	0.161291229	2.971059921	0.002967739	0.059227414
CG10802	64.59077564	-0.133112997	0.326049461	-0.408260136	0.683082703	0.942704207
CG10803	1191.445726	-0.024599946	0.106168807	-0.231705968	0.816766396	0.963638299
ppk8	13.91545646	0.14597988	0.638921309	0.228478653	0.81927415	0.964127087
AstA-R1	334.3653009	-0.209736603	0.154140743	-1.360682442	0.173614066	0.627569159
Mnt	1827.400318	0.11781154	0.127576689	0.923456634	0.355769289	0.808988584
CR45102	390.2516165	-0.017327754	0.18053016	-0.0959826	0.923534392	0.982984027
Tlk	3048.477407	0.094991512	0.089263986	1.064163911	0.287254452	0.761382352
HIP-R	165.3701798	0.401422265	0.217586734	1.84488391	0.065054428	0.40940178
Crg-1	14.85856622	0.060386564	0.636867023	0.094818167	0.924459257	0.983004459
HIP	78.6825603	-0.25774555	0.279313953	-0.922780788	0.356121455	0.808988584
ec	8.245636116	0.158402837	0.878471436	0.180316434	0.856904154	0.96669148
CG2930	134.5207531	1.151793688	0.425579644	2.706411605	0.006801469	0.106164743
VhaAC39-1	3360.471885	-0.028562454	0.109185766	-0.261595033	0.793633674	0.958870065
CG2941	24.87371814	-0.361677636	0.522477951	-0.692235214	0.488789628	0.874828135
Vap33	5444.932245	-0.158165585	0.082358854	-1.920444222	0.054801812	0.377230875
CG43689	354.8134846	0.081215818	0.169879727	0.478078343	0.632594446	0.926461291
CG15375	8.334983652	-0.797499715	1.099569954	-0.725283291	0.468278254	0.866207551
brn	57.45650922	-0.226806829	0.352803063	-0.642870918	0.520307861	0.887893256
cib	969.7655673	0.053320659	0.13423944	0.397205609	0.691215846	0.942704207
dgt4	5.332192478	-0.892715555	1.415145507	-0.630829516	0.528152002	0.891744164
tyf	836.0070932	-0.04384359	0.11492829	-0.381486487	0.702842296	0.944514463
GlcAT-I	226.2326616	-0.101823369	0.181862627	-0.559891663	0.575553336	0.906896072
CG15570	1.127179815	3.53665015	3.226344199	1.096178812	0.27300053	NA
CG43134	122.4140011	2.920682844	0.855522352	3.413917636	0.000640359	0.019268386
CG2982	113.462497	0.093133138	0.275500457	0.338050758	0.735324937	0.951475969
norpA	2863.333185	0.18554923	0.106080711	1.749132602	0.080268101	0.448051444
CG3626	103.8113642	-0.146668663	0.262893875	-0.557900649	0.576912229	0.907375067
bi	789.4370747	0.323821531	0.142712002	2.269056044	0.023264918	0.228916127
CG3556	4386.49828	-0.118159641	0.087123095	-1.356237874	0.175023495	0.630892949
CHOp24	175.9549626	0.13190307	0.207877104	0.634524282	0.525738725	0.891508602
CG3568	156.8123572	-0.378912047	0.230732419	-1.642214166	0.100545628	0.505458496
CG15912	116.0922759	0.21602021	0.262086721	0.8242318	0.409807861	0.837676877
CG3527	112.5185445	-0.056691562	0.258419181	-0.219378307	0.826355367	0.964127087
peb	57.27963916	0.910553929	0.410189213	2.219838799	0.026429712	0.248656524
pon	9.917679255	1.067620066	0.852585607	1.252214508	0.210491711	0.678776497
mRpL30	221.2214949	0.212685572	0.178946091	1.188545504	0.234618563	0.711103395
Cbp80	322.9513699	0.093837606	0.180716176	0.51925405	0.603583592	0.916074766
ctp	9372.102257	0.053657133	0.077369618	0.693516842	0.48798526	0.874604062
l(1)G0334	1095.382343	-0.158148569	0.107807016	-1.466959894	0.142386966	0.579391579
CG7024	6.389630672	2.147912288	1.125617964	1.908207187	0.056364443	0.381686635
Proc-R	70.26344776	-0.034910024	0.293195611	-0.119067348	0.905221999	0.978141078
CG42594	118.2186	-0.169248718	0.234344583	-0.722221593	0.47015825	0.867537329
boil	143.211582	0.237884319	0.215733794	1.102675267	0.270168211	0.746251851
CG6927	11.29693268	-0.065925893	0.710186633	-0.092828969	0.926039437	0.983004459
CG32772	495.407615	0.054207864	0.142123407	0.38141405	0.702896037	0.944514463
CG6903	535.9817449	-0.091184847	0.138109617	-0.66023532	0.50910283	0.885162222
Ptp4E	1081.806542	0.314435181	0.116073571	2.708930016	0.006750058	0.105682513
ovo	25.49451086	-0.092389915	0.537431025	-0.171910275	0.863508069	0.96900702
rg	8474.435707	0.072653119	0.10159821	0.71510235	0.474545802	0.869427586
CG15465	8428.051768	0.070401133	0.10193085	0.690675427	0.489769535	0.875217193
Rpn13R	40.35318281	0.364215714	0.385972411	0.943631472	0.345358004	0.801813377
snf	490.4054748	-0.114329555	0.168389291	-0.678959771	0.497163352	0.879316513
dhd	37.87348442	-0.53782276	0.452797564	-1.187777502	0.23492108	0.711392407
Sas10	110.3191499	0.114804655	0.290815328	0.394768239	0.693013937	0.942704207
Mcm3	21.68197916	0.103461907	0.558206151	0.185347128	0.852956775	0.96669148
XRCC1	32.04754785	-0.418879537	0.480311418	-0.872099895	0.383153883	0.822449196
CanB	9170.590584	-0.146529067	0.112184283	-1.306146119	0.191502872	0.656308245
SK	4687.499564	0.190817315	0.077783004	2.45320065	0.014159133	0.168632824
Usp16-45	72.2950212	0.328705055	0.307550058	1.068785539	0.285166317	0.760285064
CG16756	119.9681882	0.138736198	0.255948795	0.542046692	0.58778634	0.909528005
CR45517	6.616354004	0.486273552	0.99449194	0.488966811	0.624865194	0.925307062
CG15784	1898.947227	1.124250938	0.5038325	2.231398206	0.025654764	0.24404005
CR44471	11.37070853	0.179522011	0.740643135	0.242386654	0.808480575	0.962667159
SPR	1770.164557	-0.054566469	0.100941429	-0.540575555	0.588800171	0.909528005
CG12730	734.5075599	-0.205017881	0.114452066	-1.791299081	0.073245314	0.428978522
Vsx1	178.9428352	0.07207206	0.192607667	0.374191024	0.708262201	0.945879855
l(1)G0045	28.86066416	0.337986038	0.456372343	0.740592726	0.45894042	0.862005497
CR45520	53.34273941	-0.164438882	0.359596057	-0.457287779	0.647464213	0.931151889
CG4119	303.9786017	0.025929978	0.158241567	0.16386325	0.869838798	0.96970883
RpL35	9264.26054	0.003799327	0.109851706	0.034585964	0.972409894	0.993811484
cv	41.67705431	-0.041306356	0.384195473	-0.107513905	0.914381294	0.98134765
CG4096	152.6540398	0.038282674	0.218457315	0.17524098	0.860890285	0.968185446
CG4078	77.5150587	0.028237748	0.283445307	0.09962327	0.920643419	0.982374739
CG15772	1173.326444	-0.27100987	0.122938217	-2.204439562	0.027493446	0.254709965
